1.807554	3.000218	23.039679	0.109585	3.000253	23.036602	
1.811985	3.000238	23.032747	0.109602	3.000123	23.029832	
1.816416	3.000250	23.027058	0.109612	3.000111	23.024063	
1.820292	3.000255	23.022942	0.109619	3.000012	23.019972	
1.824168	3.000258	23.019499	0.109623	3.000133	23.016708	
1.828044	3.000258	23.016624	0.109626	3.000157	23.013681	
1.831920	3.000257	23.014232	0.109629	3.000023	23.011356	
1.836623	3.000254	23.011868	0.109630	3.000162	23.008886	
1.841325	3.000251	23.009987	0.109631	3.000132	23.006987	
1.846027	3.000247	23.008496	0.109632	3.000236	23.005452	
1.850730	3.000243	23.007319	0.109632	3.000258	23.004279	
1.854924	3.000239	23.006482	0.109633	3.000155	23.003599	
1.859119	3.000235	23.005808	0.109633	3.000034	23.002729	
1.863314	3.000232	23.005267	0.109633	3.000304	23.002351	
1.867509	3.000228	23.004833	0.109633	3.000134	23.001853	
1.870910	3.000225	23.004546	0.109633	3.000252	23.001526	
1.874311	3.000222	23.004307	0.109633	3.000264	23.001440	
1.877712	3.000220	23.004108	0.109633	2.999984	23.001067	
1.881113	3.000217	23.003943	0.109633	3.000113	23.000726	
1.885580	3.000214	23.003768	0.109633	3.000097	23.000450	
1.890047	3.000210	23.003632	0.109633	2.999999	23.000684	
1.894514	3.000207	23.003526	0.109633	3.000029	23.000490	
1.898982	3.000204	23.003444	0.109633	3.000168	23.000435	
1.902801	3.000201	23.003388	0.109633	3.000328	23.000461	
1.906620	3.000198	23.003343	0.109633	3.000184	23.000244	
1.910440	3.000196	23.003307	0.109633	3.000075	23.000358	
1.914259	3.000193	23.003278	0.109633	3.000197	23.000506	
1.918551	3.000191	23.003252	0.109633	3.000128	23.000303	
1.922844	3.000188	23.003231	0.109633	3.000103	23.000253	
1.927136	3.000185	23.003215	0.109633	3.000111	23.000043	
1.931429	3.000183	23.003203	0.109633	3.000101	23.000284	
1.934957	3.000181	23.003194	0.109633	3.000212	23.000219	
1.938486	3.000179	23.003187	0.109633	3.000094	23.000110	
1.942014	3.000177	23.003181	0.109633	3.000056	23.000082	
1.945542	3.000175	23.003175	0.109633	3.000133	22.999970	
1.949034	3.000173	23.003171	0.109633	2.999861	23.000141	
1.952526	3.000171	23.003167	0.109633	3.000033	23.000082	
1.956017	3.000170	23.003164	0.109633	2.999927	23.000271	
